"#property","latitude","longitude","address","alternativeName","city","name","corporateRepresentative","establisher","openingDate","telephoneNumber","faxNumber","fullNameInKana","identification","katagaki","medicalCode","medicalSubjects","note","numberOfBeds","overtimeResponse","pref","prefCode","referenceObject"
"jp.takamatsu.smartcity.medical.Hospital.446","34.263447","134.030569","香川県高松市香川町大野149-1","歯科","高松市","かさいデンタルクリニック",,"笠井　真一","2010/5/6","087-813-8217",,"カサイデンタルクリニック",,,,"歯科、矯正歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","http://kdc2010.jp/"
"jp.takamatsu.smartcity.medical.Hospital.447","34.319838","134.071983","香川県高松市木太町1245-1","歯科","高松市","樫デンタルクリニック",,"樫　圭一","2010/6/2","087-813-8461","087-866-0418","カシデンタルクリニック",,,,"歯科、小児歯科",,,,"香川県","372013","http://www.kashi-dc.com/"
"jp.takamatsu.smartcity.medical.Hospital.448","34.338465","134.089901","香川県高松市春日町1643-9","歯科","高松市","春日歯科クリニック",,"豊島　泰介","1990/5/14","087-843-4181","087-843-4181","カスガシカクリニック",,,,"歯科、矯正歯科、小児歯科",,,,"香川県","372013","http://www.418takamatu.com/hospital/kasuga/"
"jp.takamatsu.smartcity.medical.Hospital.449","34.345033","134.0497","香川県高松市磨屋町1-1","歯科","高松市","金倉歯科医院",,"金倉　圭一","1993/1/4","087-826-2223","087-823-0115","カネクラシカイイン",,,,"歯科、小児歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.450","34.337635","134.036571","香川県高松市宮脇町一丁目32-25","歯科","高松市","神原歯科医院",,"神原　圭","2021/6/1","087-834-4102","087-834-4102","カンバラシカイイン",,,,"歯科、小児歯科、歯科口腔外科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.451","34.3223","134.068352","香川県高松市木太町1145-1","歯科","高松市","かみやま歯科医院",,"神山　拓也","2010/6/15","087-835-6480","087-835-6483","カミヤマシカイイン",,"新和開発ビル１F",,"歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","http://www.kamiyama-dent.com/"
"jp.takamatsu.smartcity.medical.Hospital.452","34.340212","134.045634","香川県高松市天神前4-33","歯科","高松市","亀井歯科医院",,"亀井　稔之","2013/4/8","087-831-6891","087-831-6878","カメイシカイイン",,,,"歯科、小児歯科",,,,"香川県","372013","http://kamei-dent.jp/"
"jp.takamatsu.smartcity.medical.Hospital.453","34.346886","134.041927","香川県高松市錦町二丁目7-8","歯科","高松市","亀田歯科医院",,"亀田　好司","2003/9/1","087-821-7619","087-821-7621","カメダシカイイン",,,,"歯科、矯正歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","https://www.kamedashika.com/"
"jp.takamatsu.smartcity.medical.Hospital.455","34.344654","134.046366","香川県高松市番町一丁目3-30","歯科","高松市","川上矯正歯科医院","理事長　中村　恵実","医療法人昭和会","2012/10/1","087-822-4888","087-826-0529","カワカミキョウセイシカイイン",,,,"歯科、矯正歯科",,,,"香川県","372013","https://www.e-kawakami.jp/"
"jp.takamatsu.smartcity.medical.Hospital.456","34.290825","134.008479","香川県高松市円座町522","歯科","高松市","河北歯科医院",,"池内　孝芳","1988/4/1","087-885-2436","087-885-2436","カワキタシカイイン",,,,"歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.457","34.303159","133.95577","香川県高松市国分寺町国分294-7","歯科","高松市","川﨑歯科医院",,"川﨑　恵美子","1977/3/1","087-874-2363","087-874-2363","カワサキシカイイン",,,,"歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.458","34.346472","134.037067","香川県高松市扇町一丁目22-12","歯科","高松市","川西歯科医院",,"川西　英三","1991/4/1","087-821-1080","087-821-1080","カワニシシカイイン",,,,"歯科、矯正歯科、小児歯科",,,,"香川県","372013","http://www.kawanishi-dental.com/"
"jp.takamatsu.smartcity.medical.Hospital.459","34.335818","134.097384","香川県高松市新田町甲3-8","歯科","高松市","医療法人社団かわにし歯科クリニック","理事長　川西　毅","医療法人社団かわにし歯科クリニック","2017/9/1","087-870-0444","087-870-0445","カワニシシカクリニック",,,,"歯科、小児歯科",,,,"香川県","372013","http://www.418takamatu.com/hospital/kawanishi/"
"jp.takamatsu.smartcity.medical.Hospital.460","34.33983","134.052159","香川県高松市瓦町二丁目6-21","歯科","高松市","瓦町矯正歯科",,"高橋　巧","2009/7/5","087-834-4187","087-834-4187","カワラマチキョウセイシカ",,"ラ・ブームビル2F",,"矯正歯科",,,,"香川県","372013","https://www.kawaramachi-ortho.com/"
"jp.takamatsu.smartcity.medical.Hospital.461","34.284922","134.048232","香川県高松市出作町383-1","歯科","高松市","きくしま歯科医院",,"菊島　将臣","2006/7/1","087-889-1182","087-889-1182","キクシマシカイイン",,,,"歯科、小児歯科",,,,"香川県","372013","http://kikushimadental.net/"
"jp.takamatsu.smartcity.medical.Hospital.462","34.336247","134.040099","香川県高松市亀岡町14-18","歯科","高松市","北岡歯科診療所",,"亀井　智子","2009/1/1","087-862-5549","087-862-5549","キタオカシカシンリョウジョ",,,,"歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.463","34.270383","134.009785","香川県高松市川部町460-6","歯科","高松市","木田歯科医院",,"木田　一秀","1987/1/5","087-885-1500","087-885-6635","キダシカイイン",,,,"歯科、小児歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.464","34.325427","134.071484","香川県高松市木太町1837-5","歯科","高松市","木太デンタルクリニック",,"山下　智弘","2019/4/11","087-862-1461",,"キタデンタルクリニック",,,,"歯科、小児歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.465","34.321753","134.079059","香川県高松市木太町3868","歯科","高松市","木太東歯科",,"梶本　淳也","2012/4/20","070-5514-3869",,"キタヒガシシカ",,,,"歯科",,,,"香川県","372013","http://khmed.grupo.jp/"
"jp.takamatsu.smartcity.medical.Hospital.466","34.311422","134.072107","香川県高松市木太町9区466-6","歯科","高松市","木村歯科医院",,"木村　元厚","1990/6/11","087-865-7788","087-866-8811","キムラシカイイン",,,,"歯科、矯正歯科、小児歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.467","34.286233","134.000754","香川県高松市中間町川向22-1","歯科","高松市","くにしげ歯科医院",,"国重　俊郎","2002/10/1","087-885-8801","087-885-8850","クニシゲシカイイン",,,,"歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","http://www.418takamatu.com/hospital/kunishige/"
"jp.takamatsu.smartcity.medical.Hospital.468","34.341545","134.095505","香川県高松市屋島西町1454-1","歯科","高松市","医療法人社団久保歯科医院","理事長　久保　謙二","医療法人社団久保歯科医院","2004/9/1","087-843-3001","087-843-3096","クボシカイイン",,,,"歯科、矯正歯科、小児歯科",,,,"香川県","372013","https://itp.ne.jp/info/376722040154921380/"
"jp.takamatsu.smartcity.medical.Hospital.469","34.312452","134.083039","香川県高松市元山町1163-12","歯科","高松市","久保歯科クリニック","理事長　久保　和子","医療法人社団里春会","1994/6/15","087-865-6600","087-865-6600","クボシカクリニック",,,,"歯科、矯正歯科、小児歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.470","34.326976","134.057552","香川県高松市今里町一丁目8-19","歯科","高松市","医療法人社団こう歯科医院","理事長　髙　孝輝","医療法人社団こう歯科医院","2002/11/1","087-832-2525","087-832-2525","コウシカイイン",,,,"歯科、小児歯科、歯科口腔外科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.471","34.286552","134.112636","香川県高松市亀田町438-12","歯科","高松市","こうじ歯科クリニック",,"木村　幸司","2000/8/1","087-847-4874","087-847-4874","コウジシカクリニック",,,,"歯科、小児歯科",,,,"香川県","372013","http://www.kojidental.com/"
"jp.takamatsu.smartcity.medical.Hospital.472","34.342919","134.055731","香川県高松市築地町5-1","歯科","高松市","医療法人社団湖﨑歯科クリニック","理事長　湖﨑　武秀","医療法人社団湖﨑歯科クリニック","1990/1/1","087-821-6949","087-823-2817","コサキシカクリニック",,,,"歯科、矯正歯科、歯科口腔外科",,,,"香川県","372013","https://itp.ne.jp/info/371063705400000899/"
"jp.takamatsu.smartcity.medical.Hospital.473","34.339629","134.051472","香川県高松市瓦町二丁目7-14","歯科","高松市","小谷歯科医院",,"種田　博道","2022/9/5","087-834-2393",,"コタニシカイイン",,,,"歯科、小児歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.474","34.337387","134.140568","香川県高松市牟礼町牟礼3-1","歯科","高松市","小西歯科医院","理事長　小西　賢二","医療法人社団小西歯科医院","2019/4/1","087-845-3535","087-845-5250","コニシシカイイン",,,,"歯科、矯正歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","http://www.konishishika.net/"
"jp.takamatsu.smartcity.medical.Hospital.475","34.302917","134.052734","香川県高松市太田下町3035-7","歯科","高松市","こばやし歯科・小児歯科クリニック","理事長　小林　弘茂","医療法人スマイルデザイン","2009/12/1","087-867-8228","087-867-8228","コバヤシシカ・ショウニシカクリニック",,,,"歯科、矯正歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","http://www.pikapika-teeth.com/"
"jp.takamatsu.smartcity.medical.Hospital.476","34.28963","133.961453","香川県高松市国分寺町新名字南川向694-1","歯科","高松市","医療法人社団桜樹会こまつ歯科クリニック","理事長　小松　弘明","医療法人社団桜樹会こまつ歯科クリニック","2022/10/1","087-899-6722",,"コマツシカクリニック",,,,"歯科、矯正歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","https://dental-clinic.dr-navip.jp/kagawa/facility/1586/"
"jp.takamatsu.smartcity.medical.Hospital.477","34.327","133.9951","香川県高松市鬼無町藤井59-5","歯科","高松市","小山歯科医院",,"小山　力","2019/11/1","087-882-1711",,"コヤマシカイイン",,,,"歯科",,,,"香川県","372013","http://koyamadc.com/"
"jp.takamatsu.smartcity.medical.Hospital.478","34.340327","134.045005","香川県高松市天神前5-6","歯科","高松市","さいとう歯科クリニック",,"齋藤　隆司","2004/10/4","087-835-1117","087-835-1117","サイトウシカクリニック",,"高松メディカルモール5Ｆ",,"歯科、矯正歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","http://www.saito-d.com/"
"jp.takamatsu.smartcity.medical.Hospital.479","34.340296","134.048166","香川県高松市亀井町8-4","歯科","高松市","医療法人社団聖ステラマリス会三枝デンタルオフィス","理事長　三枝　尚登","医療法人社団聖ステラマリス会三枝デンタルオフィス","2024/2/20","087-833-5008","087-833-5068","サエグサデンタルオフィス",,"高松インプラントセンタービル2F",,"歯科",,,,"香川県","372013","http://www.saegusa-dent.com/"
"jp.takamatsu.smartcity.medical.Hospital.480","34.264082","134.026326","香川県高松市香川町大野860-3","歯科","高松市","さくら歯科医院","理事長　中根　高信","医療法人社団健進会","2014/10/1","087-885-4618",,"サクラシカイイン",,,,"歯科、矯正歯科、小児歯科、歯科口腔外科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.481","34.276505","134.084779","香川県高松市川島本町189-1","歯科","高松市","佐々木歯科医院",,"佐々木　正美","1976/1/1","087-848-0142","087-848-0142","ササキシカイイン",,,,"歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.482","34.308615","134.018931","香川県高松市勅使町536-2","歯科","高松市","サナダ歯科",,"真田　晋作","1996/6/5","087-840-0648","087-840-0645","サナダシカイイン",,,,"歯科、小児歯科",,,,"香川県","372013",
"jp.takamatsu.smartcity.medical.Hospital.483","34.352625","134.004934","香川県高松市香西本町1-1","歯科","高松市","医療法人社団弘誠会サンクリーン歯科","理事長　松原　弘樹","医療法人社団弘誠会","2007/4/2","087-882-8241","087-882-8241","サンクリーンシカ",,"イオン高松SC3F",,"歯科、矯正歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","http://www.sunclean-shika.com/"
"jp.takamatsu.smartcity.medical.Hospital.484","34.300498","134.051824","香川県高松市多肥下町1562-15","歯科","高松市","医療法人社団弘誠会サンシャイン歯科","理事長　松原　弘樹","医療法人社団弘誠会","2005/11/4","087-815-0118","087-815-0117","サンシャインシカ",,,,"歯科、矯正歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","http://sunshine-shika.com/"
"jp.takamatsu.smartcity.medical.Hospital.485","34.350131","134.041415","香川県高松市浜ノ町63-2","歯科","高松市","サンポート歯科","理事長　吉田　淳一","医療法人社団ジュンアートアンドサイエンス","2005/10/1","087-851-5545","087-851-5545","サンポートシカ",,,,"歯科、矯正歯科、小児歯科、歯科口腔外科",,,,"香川県","372013","http://www.jun-dc.com/"
